5000 	  0.0353587
10000 	  0.146557
15000 	  0.382426
20000 	  0.819465
25000 	  1.25918
30000 	  1.86884
35000 	  2.62156
40000 	  3.43931
45000 	  4.39537
50000 	  5.45155
55000 	  6.67561
60000 	  8.75646
65000 	  10.4434
70000 	  12.0807
75000 	  13.8479
80000 	  15.8711
85000 	  17.8051
90000 	  19.9451
95000 	  22.3192
100000 	  24.7102
105000 	  26.0182
110000 	  27.2127
115000 	  29.8994
120000 	  32.4458
125000 	  35.331
